Date,Open,High,Low,Close,Adj Close,Volume
2018-12-26,122.519997,130.899994,122.120003,130.839996,130.839996,8110900
2018-12-27,128.800003,135.199997,127.839996,135.199997,135.199997,7967700
2018-12-28,136.000000,136.880005,132.610001,134.679993,134.679993,7276200
2018-12-31,136.000000,137.970001,134.490005,136.970001,136.970001,5467700
2019-01-02,133.399994,136.830002,133.050003,135.550003,135.550003,4783900
2019-01-03,133.479996,134.779999,130.100006,130.399994,130.399994,6365700
2019-01-04,133.500000,139.320007,132.220001,137.960007,137.960007,6650600
2019-01-07,141.020004,143.389999,138.789993,142.220001,142.220001,9064800
2019-01-08,144.729996,146.460007,142.889999,145.720001,145.720001,9057300
2019-01-09,146.889999,147.500000,144.529999,145.990005,145.990005,5445900
2019-01-10,143.770004,147.210007,143.759995,147.039993,147.039993,5116900
2019-01-11,146.559998,148.029999,145.610001,147.550003,147.550003,5185200
2019-01-14,145.750000,146.729996,144.699997,146.050003,146.050003,5815500
2019-01-15,146.350006,149.860001,145.800003,149.190002,149.190002,5350400
2019-01-16,149.149994,149.789993,147.800003,148.539993,148.539993,3936800
2019-01-17,148.539993,150.720001,147.690002,149.820007,149.820007,3743200
2019-01-18,151.830002,153.270004,150.240005,152.509995,152.509995,6151200
2019-01-22,150.339996,151.380005,147.399994,148.949997,148.949997,5203300
2019-01-23,149.729996,150.800003,147.649994,149.750000,149.750000,3335400
2019-01-24,149.949997,150.500000,146.520004,146.869995,146.869995,6734700
2019-01-25,148.529999,149.889999,147.550003,149.740005,149.740005,4600800
2019-01-28,148.169998,148.199997,146.100006,147.330002,147.330002,4054700
2019-01-29,147.070007,148.000000,144.639999,145.179993,145.179993,3915100
2019-01-30,147.190002,149.690002,146.080002,149.160004,149.160004,4653400
2019-01-31,149.020004,153.380005,148.710007,151.970001,151.970001,8615900
2019-02-01,152.399994,155.949997,151.070007,155.869995,155.869995,5959200
2019-02-04,156.020004,158.899994,155.410004,157.720001,157.720001,5264700
2019-02-05,158.339996,159.880005,157.820007,158.990005,158.990005,4575600
2019-02-06,159.000000,159.100006,155.080002,158.130005,158.130005,4205100
2019-02-07,155.960007,157.059998,153.360001,154.929993,154.929993,4545500
2019-02-08,152.910004,156.699997,152.710007,156.669998,156.669998,3018700
2019-02-11,158.199997,161.500000,157.570007,159.910004,159.910004,7125500
2019-02-12,161.250000,163.389999,160.029999,162.789993,162.789993,5631700
2019-02-13,163.440002,163.570007,160.270004,160.399994,160.399994,5296000
2019-02-14,159.470001,160.440002,156.710007,159.470001,159.470001,5061100
2019-02-15,160.990005,161.220001,158.089996,159.050003,159.050003,5282000
2019-02-19,159.660004,161.479996,159.139999,160.610001,160.610001,3883200
2019-02-20,160.330002,161.490005,157.210007,158.539993,158.539993,7047200
2019-02-21,157.699997,160.479996,157.300003,159.630005,159.630005,4463000
2019-02-22,160.470001,161.710007,160.199997,161.309998,161.309998,4175000
2019-02-25,162.509995,163.059998,160.929993,161.360001,161.360001,5076700
2019-02-26,160.809998,163.380005,159.869995,163.000000,163.000000,4496300
2019-02-27,162.289993,163.529999,160.500000,163.119995,163.119995,4278300
2019-02-28,163.000000,164.600006,162.169998,163.649994,163.649994,6908100
2019-03-01,165.149994,166.149994,161.750000,164.529999,164.529999,6919900
2019-03-04,165.559998,165.789993,155.419998,158.500000,158.500000,17886300
2019-03-05,159.919998,160.880005,154.800003,156.970001,156.970001,16042900
2019-03-06,157.130005,160.250000,156.279999,156.789993,156.789993,7436300
2019-03-07,156.089996,157.589996,154.809998,155.600006,155.600006,6916500
2019-03-08,152.020004,155.410004,150.250000,155.059998,155.059998,4800700
2019-03-11,155.899994,157.770004,153.429993,157.649994,157.649994,5699500
2019-03-12,158.000000,159.369995,157.160004,158.279999,158.279999,4082100
2019-03-13,158.850006,162.000000,158.610001,159.809998,159.809998,5230600
2019-03-14,160.949997,161.589996,159.740005,160.669998,160.669998,3247200
2019-03-15,160.639999,162.179993,159.190002,161.509995,161.509995,6743700
2019-03-18,161.399994,163.330002,160.880005,161.949997,161.949997,3575500
2019-03-19,162.520004,164.619995,161.600006,163.929993,163.929993,4379000
2019-03-20,163.839996,164.949997,161.509995,163.509995,163.509995,4391000
2019-03-21,163.169998,166.990005,162.750000,166.949997,166.949997,4277800
2019-03-22,165.960007,166.490005,161.350006,161.500000,161.500000,5614300
2019-03-25,160.229996,161.600006,159.220001,160.880005,160.880005,3795400
2019-03-26,161.429993,162.070007,157.389999,159.399994,159.399994,6910300
2019-03-27,159.000000,159.300003,152.369995,155.119995,155.119995,8218700
2019-03-28,155.690002,156.479996,153.509995,155.179993,155.179993,4424800
2019-03-29,156.869995,158.500000,155.429993,158.369995,158.369995,4913100
2019-04-01,160.100006,161.679993,158.509995,161.179993,161.179993,4601100
2019-04-02,160.860001,160.990005,158.910004,160.509995,160.509995,3158400
2019-04-03,161.779999,163.139999,160.649994,162.619995,162.619995,3819100
2019-04-04,162.710007,162.800003,155.830002,158.520004,158.520004,6295200
2019-04-05,159.630005,160.240005,158.020004,158.559998,158.559998,4315300
2019-04-08,158.399994,158.789993,156.449997,158.470001,158.470001,2848400
2019-04-09,157.039993,158.350006,156.649994,156.970001,156.970001,5642900
2019-04-10,158.199997,160.380005,157.649994,160.240005,160.240005,3414700
2019-04-11,160.160004,160.830002,159.020004,160.729996,160.729996,2578400
2019-04-12,162.000000,162.500000,159.500000,160.710007,160.710007,2844200
2019-04-15,161.000000,162.029999,159.490005,160.089996,160.089996,2608400
2019-04-16,160.039993,160.259995,157.750000,158.690002,158.690002,3004800
2019-04-17,159.050003,159.050003,155.070007,155.339996,155.339996,4765500
2019-04-18,154.899994,156.210007,153.169998,155.990005,155.990005,4391500
2019-04-22,155.449997,159.139999,155.279999,158.759995,158.759995,2943300
2019-04-23,159.759995,161.399994,158.410004,161.229996,161.229996,3418400
2019-04-24,161.880005,162.490005,159.399994,159.559998,159.559998,3384900
2019-04-25,162.000000,163.889999,161.000000,163.089996,163.089996,5498400
2019-04-26,162.419998,166.059998,161.279999,165.960007,165.960007,3342900
2019-04-29,166.710007,167.559998,165.330002,165.360001,165.360001,4509700
2019-04-30,165.190002,166.440002,163.619995,165.350006,165.350006,3581800
2019-05-01,166.009995,166.220001,162.139999,162.149994,162.149994,2707700
2019-05-02,161.690002,162.699997,159.630005,161.830002,161.830002,3181100
2019-05-03,162.580002,163.500000,160.860001,163.339996,163.339996,3131000
2019-05-06,158.619995,162.839996,157.860001,162.500000,162.500000,2520600
2019-05-07,161.330002,161.669998,154.750000,156.899994,156.899994,6541900
2019-05-08,157.110001,157.929993,155.039993,156.860001,156.860001,4061300
2019-05-09,154.649994,157.100006,152.389999,156.309998,156.309998,5809300
2019-05-10,156.279999,160.610001,154.380005,159.940002,159.940002,4462200
2019-05-13,154.919998,156.899994,152.779999,153.149994,153.149994,5694600
2019-05-14,155.050003,158.589996,152.919998,158.070007,158.070007,4954000
2019-05-15,153.820007,156.380005,151.699997,155.059998,155.059998,7783800
2019-05-16,156.759995,159.449997,155.899994,158.479996,158.479996,5048100
2019-05-17,156.179993,157.160004,153.169998,154.570007,154.570007,5314000
2019-05-20,152.470001,156.089996,151.699997,155.979996,155.979996,5437600
2019-05-21,157.360001,157.839996,155.179993,155.779999,155.779999,3803100
2019-05-22,155.869995,158.190002,155.839996,157.639999,157.639999,3170100
2019-05-23,156.029999,156.339996,152.149994,153.710007,153.710007,4508200
2019-05-24,154.889999,156.929993,154.160004,154.509995,154.509995,3151700
2019-05-28,155.350006,157.809998,154.389999,155.190002,155.190002,4934100
2019-05-29,153.759995,154.059998,151.199997,152.889999,152.889999,4359500
2019-05-30,154.320007,155.869995,153.899994,155.660004,155.660004,4418100
2019-05-31,152.660004,154.479996,151.259995,151.410004,151.410004,5326900
2019-06-03,150.699997,150.699997,143.389999,145.100006,145.100006,8835200
2019-06-04,146.050003,150.919998,142.509995,150.809998,150.809998,12375100
2019-06-05,157.149994,158.500000,154.550003,158.440002,158.440002,12072400
2019-06-06,158.500000,160.000000,157.330002,159.309998,159.309998,5601200
2019-06-07,159.839996,162.990005,159.500000,161.270004,161.270004,7175300
2019-06-10,153.479996,157.449997,150.830002,152.789993,152.789993,29856300
2019-06-11,155.309998,155.710007,148.789993,150.149994,150.149994,15214300
2019-06-12,151.110001,152.320007,150.149994,151.279999,151.279999,7161300
2019-06-13,152.160004,152.240005,150.250000,151.339996,151.339996,5173800
2019-06-14,151.039993,151.979996,149.479996,150.009995,150.009995,6248200
2019-06-17,150.199997,151.279999,149.869995,150.289993,150.289993,4491800
2019-06-18,151.880005,152.949997,150.500000,150.589996,150.589996,7317800
2019-06-19,151.690002,154.470001,150.509995,154.139999,154.139999,8095300
2019-06-20,156.289993,158.289993,155.419998,157.199997,157.199997,10153600
2019-06-21,156.669998,157.789993,155.940002,156.839996,156.839996,9706900
2019-06-24,157.389999,157.729996,152.509995,152.559998,152.559998,6378200
2019-06-25,152.830002,152.970001,148.589996,149.339996,149.339996,7362500
2019-06-26,151.279999,151.380005,148.919998,149.039993,149.039993,5844900
2019-06-27,149.889999,150.759995,148.470001,150.690002,150.690002,6832800
2019-06-28,150.419998,151.770004,149.600006,151.729996,151.729996,6936600
2019-07-01,154.570007,154.740005,151.850006,154.059998,154.059998,6476400
2019-07-02,154.289993,154.360001,152.580002,154.119995,154.119995,4736300
2019-07-03,154.539993,155.750000,154.160004,155.589996,155.589996,3885400
2019-07-05,153.949997,154.809998,152.570007,154.580002,154.580002,3940900
2019-07-08,153.520004,153.690002,152.039993,152.809998,152.809998,4717400
2019-07-09,152.080002,154.190002,151.679993,153.949997,153.949997,4979100
2019-07-10,154.570007,156.399994,154.570007,156.270004,156.270004,4966300
2019-07-11,156.820007,159.300003,156.619995,158.899994,158.899994,7083200
2019-07-12,159.399994,159.619995,157.399994,158.080002,158.080002,4348000
2019-07-15,158.759995,159.839996,157.479996,159.649994,159.649994,3603700
2019-07-16,159.960007,161.610001,156.800003,157.130005,157.130005,6913100
2019-07-17,157.679993,159.919998,157.660004,158.240005,158.240005,4160500
2019-07-18,157.000000,158.580002,156.210007,157.979996,157.979996,3724000
2019-07-19,159.729996,160.740005,156.289993,156.750000,156.750000,5218800
2019-07-22,157.649994,159.050003,157.149994,157.699997,157.699997,2909500
2019-07-23,157.979996,158.449997,155.279999,156.250000,156.250000,4865800
2019-07-24,155.979996,160.250000,155.699997,159.750000,159.750000,4110500
2019-07-25,160.119995,161.130005,158.669998,159.350006,159.350006,6934500
2019-07-26,159.559998,160.820007,158.729996,159.970001,159.970001,4979100
2019-07-29,160.399994,161.199997,155.520004,156.210007,156.210007,8880500
2019-07-30,155.339996,158.220001,154.619995,156.960007,156.960007,4241600
2019-07-31,157.389999,157.889999,152.300003,154.500000,154.500000,7454200
2019-08-01,154.729996,157.779999,150.410004,150.809998,150.809998,26124700
2019-08-02,149.800003,149.899994,145.309998,145.699997,145.699997,13138900
2019-08-05,141.339996,143.750000,139.800003,142.820007,142.820007,13070100
2019-08-06,143.789993,144.960007,141.960007,142.800003,142.800003,6694000
2019-08-07,140.929993,143.100006,139.059998,141.639999,141.639999,7635500
2019-08-08,143.520004,144.960007,142.320007,143.820007,143.820007,8670300
2019-08-09,143.610001,144.470001,141.690002,143.369995,143.369995,5286700
2019-08-12,141.550003,141.970001,140.050003,140.720001,140.720001,4389500
2019-08-13,140.929993,145.000000,140.429993,143.880005,143.880005,5205800
2019-08-14,141.289993,142.360001,137.869995,139.720001,139.720001,8607800
2019-08-15,141.100006,143.300003,139.750000,142.130005,142.130005,6647700
2019-08-16,143.059998,145.339996,142.520004,143.889999,143.889999,5341100
2019-08-19,145.600006,146.139999,142.880005,143.669998,143.669998,4632100
2019-08-20,144.160004,146.500000,143.059998,145.539993,145.539993,6259200
2019-08-21,146.899994,148.389999,146.160004,147.380005,147.380005,6142400
2019-08-22,149.490005,149.899994,145.470001,148.240005,148.240005,11744500
2019-08-23,157.699997,158.419998,150.649994,151.570007,151.570007,26531900
2019-08-26,153.509995,155.210007,151.520004,155.139999,155.139999,8975400
2019-08-27,154.259995,155.899994,152.529999,153.570007,153.570007,6516500
2019-08-28,152.500000,152.779999,150.869995,151.830002,151.830002,5326800
2019-08-29,153.399994,156.000000,152.660004,155.929993,155.929993,5979900
2019-08-30,156.419998,158.220001,153.699997,156.070007,156.070007,7591000
2019-09-03,154.210007,155.320007,151.759995,152.729996,152.729996,4953800
2019-09-04,154.089996,154.919998,152.320007,152.460007,152.460007,3604500
2019-09-05,154.639999,154.740005,151.949997,153.770004,153.770004,5065400
2019-09-06,153.970001,154.050003,150.770004,151.070007,151.070007,4722300
2019-09-09,151.660004,152.149994,148.089996,149.539993,149.539993,6265500
2019-09-10,148.770004,151.660004,147.740005,149.649994,149.649994,6249700
2019-09-11,150.089996,154.649994,149.039993,154.089996,154.089996,6242400
2019-09-12,155.039993,156.800003,154.410004,154.750000,154.750000,4993500
2019-09-13,154.320007,154.910004,152.740005,152.979996,152.979996,3763500
2019-09-16,151.649994,154.100006,151.360001,153.009995,153.009995,2592300
2019-09-17,153.000000,153.449997,151.729996,152.820007,152.820007,3028500
2019-09-18,152.350006,152.910004,150.570007,152.770004,152.770004,2951200
2019-09-19,153.520004,154.250000,152.770004,153.600006,153.600006,2947000
2019-09-20,154.690002,156.880005,153.619995,155.199997,155.199997,11733000
2019-09-23,154.149994,155.199997,152.960007,154.649994,154.649994,3642200
2019-09-24,154.279999,156.270004,151.089996,152.050003,152.050003,4120800
2019-09-25,152.050003,153.210007,148.899994,152.990005,152.990005,3445000
2019-09-26,152.419998,153.399994,151.839996,152.339996,152.339996,3837300
2019-09-27,153.119995,153.149994,146.750000,148.259995,148.259995,5858200
2019-09-30,147.949997,148.970001,147.410004,148.440002,148.440002,3671200
2019-10-01,149.490005,150.160004,147.250000,147.690002,147.690002,3172900
2019-10-02,146.059998,146.500000,143.199997,144.220001,144.220001,4432400
2019-10-03,144.000000,147.059998,142.080002,147.000000,147.000000,3660900
2019-10-04,148.279999,148.919998,146.210007,148.029999,148.029999,3259000
2019-10-07,147.279999,149.330002,147.000000,148.800003,148.800003,2704700
2019-10-08,147.539993,148.339996,145.809998,145.910004,145.910004,2613200
2019-10-09,147.270004,147.850006,146.610001,147.050003,147.050003,2273000
2019-10-10,146.839996,147.559998,145.509995,146.410004,146.410004,2687400
2019-10-11,148.139999,150.710007,148.089996,149.369995,149.369995,4663900
2019-10-14,149.399994,150.279999,148.800003,149.369995,149.369995,1556900
2019-10-15,149.660004,152.970001,149.619995,152.740005,152.740005,3942600
2019-10-16,147.259995,150.850006,145.820007,146.970001,146.970001,8988600
2019-10-17,147.580002,148.039993,145.509995,146.169998,146.169998,5024400
2019-10-18,146.300003,146.440002,142.399994,144.089996,144.089996,6080000
2019-10-21,144.100006,145.190002,143.000000,144.550003,144.550003,3358000
2019-10-22,145.050003,145.960007,142.139999,142.330002,142.330002,4460500
2019-10-23,142.110001,145.570007,141.490005,145.130005,145.130005,4761400
2019-10-24,146.589996,148.789993,146.399994,148.119995,148.119995,5280100
2019-10-25,147.050003,150.660004,146.300003,150.490005,150.490005,4991400
2019-10-28,151.199997,154.919998,149.429993,154.789993,154.789993,7576700
2019-10-29,154.779999,156.130005,154.419998,155.089996,155.089996,5477000
2019-10-30,155.740005,158.419998,155.009995,158.279999,158.279999,4724500
2019-10-31,156.559998,158.279999,155.210007,156.490005,156.490005,4578300
2019-11-01,157.910004,160.089996,156.750000,159.740005,159.740005,4771100
2019-11-04,160.940002,161.250000,156.690002,157.600006,157.600006,5748100
2019-11-05,157.589996,159.119995,155.470001,158.149994,158.149994,4014800
2019-11-06,158.940002,160.000000,157.750000,158.929993,158.929993,4207400
2019-11-07,158.929993,161.130005,158.080002,159.500000,159.500000,3802300
2019-11-08,159.250000,161.210007,158.910004,161.110001,161.110001,3265300
2019-11-11,161.220001,162.229996,160.250000,161.779999,161.779999,3541200
2019-11-12,162.000000,164.369995,161.589996,162.860001,162.860001,3710600
2019-11-13,163.050003,164.419998,162.020004,162.600006,162.600006,5389700
2019-11-14,163.029999,163.580002,162.389999,163.050003,163.050003,3820700
